gene_id	gene_name	gene_len	total_pct_count	anchor_sum	anchor_mean	anchor_nonzero_bins	max_ratio	used	skip_reason
ENSG00000135914.6	HTR2B	2170	306	43	4.3000	10	0.0000	false	low anchor sum (43)
ENSG00000143867.7	OSR1	1906	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000107960.12	STN1	2967	11191	79	7.9000	10	0.0000	false	low anchor sum (79)
ENSG00000128713.14	HOXD11	1705	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000180921.7	FAM83H	6131	974	71	7.1000	9	0.0000	false	low anchor sum (71)
ENSG00000171855.7	IFNB1	839	50	38	3.8000	8	0.0000	false	low total support (50)
ENSG00000176928.7	GCNT4	5554	602	37	3.7000	7	0.0000	false	low anchor sum (37)
ENSG00000177414.14	UBE2U	1136	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000198326.10	TMEM239	3892	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000184344.4	GDF3	1236	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000170579.19	DLGAP1	5203	106	0	0.0000	0	0.0000	false	low anchor sum (0)
ENSG00000173376.14	NDNF	564	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000205927.5	OLIG2	2477	51	4	0.4000	3	0.0000	false	low total support (51)
ENSG00000136352.20	NKX2-1	2338	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000173838.12	MARCHF10	3057	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000099338.23	CATSPERG	3626	949	79	7.9000	8	0.0000	false	low anchor sum (79)
ENSG00000159450.13	TCHH	6985	36	1	0.1000	1	0.0000	false	low total support (36)
ENSG00000253313.6	C1orf210	1486	28	11	1.1000	6	0.0000	false	low total support (28)
ENSG00000146839.19	ZAN	8651	36	4	0.4000	4	0.0000	false	low total support (36)
ENSG00000174957.1	OR5J2	939	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000157693.15	TMEM268	4578	1116	47	4.7000	9	0.0000	false	low anchor sum (47)
ENSG00000112164.6	GLP1R	6682	29	17	1.7000	7	0.0000	false	low total support (29)
ENSG00000071203.9	MS4A12	1019	4	4	0.4000	2	0.0000	false	low total support (4)
ENSG00000270339.4	PPIAL4H	760	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000168453.16	HR	5474	73	0	0.0000	0	0.0000	false	low total support (73)
ENSG00000163884.4	KLF15	2540	6	0	0.0000	0	0.0000	false	low total support (6)
ENSG00000204278.14	TMEM235	2128	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000161807.3	OR7G1	936	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000153498.12	SPACA7	759	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000167588.13	GPD1	2887	88	7	0.7000	3	0.0000	false	low total support (88)
ENSG00000180818.5	HOXC10	1976	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000182903.16	ZNF721	4492	2064	91	9.1000	9	0.0000	false	low anchor sum (91)
ENSG00000179813.7	FAM216B	3300	17	0	0.0000	0	0.0000	false	low total support (17)
ENSG00000141576.16	RNF157	2937	367	57	5.7000	10	0.0000	false	low anchor sum (57)
ENSG00000236125.3	USP17L4	1593	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000184394.3	OR4N5	2187	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000117091.10	CD48	1500	2094	24	2.4000	8	0.0000	false	low anchor sum (24)
ENSG00000181963.5	OR52K2	1067	30	18	1.8000	7	0.0000	false	low total support (30)
ENSG00000151552.13	QDPR	1188	3606	56	5.6000	10	0.0000	false	low anchor sum (56)
ENSG00000169840.5	GSX1	1823	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000261509.7	TP53TG3B	1467	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000186925.6	KRTAP19-6	330	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000187889.13	FYB2	3183	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000196620.10	UGT2B15	2134	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000169989.3	TIGD4	2438	72	15	1.5000	3	0.0000	false	low total support (72)
ENSG00000146530.15	VWDE	499	3	3	0.3000	2	0.0000	false	low total support (3)
ENSG00000133640.20	LRRIQ1	559	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000153404.15	PLEKHG4B	11515	13	0	0.0000	0	0.0000	false	low total support (13)
ENSG00000283528.2	TCAF2C	2577	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000144671.11	SLC22A14	2157	27	16	1.6000	4	0.0000	false	low total support (27)
ENSG00000150625.17	GPM6A	584	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000180432.6	CYP8B1	3688	18	0	0.0000	0	0.0000	false	low total support (18)
ENSG00000196711.9	ALKAL1	1140	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000140481.15	CCDC33	2119	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000204300.7	TMEM225	1141	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000173585.18	CCR9	2527	111	12	1.2000	7	0.0000	false	low anchor sum (12)
ENSG00000123500.10	COL10A1	3289	59	7	0.7000	5	0.0000	false	low total support (59)
ENSG00000160868.16	CYP3A4	2165	56	18	1.8000	5	0.0000	false	low total support (56)
ENSG00000183117.20	CSMD1	11740	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000050820.17	BCAR1	1340	4	0	0.0000	0	0.0000	false	low total support (4)
ENSG00000111837.12	MAK	3859	598	45	4.5000	9	0.0000	false	low anchor sum (45)
ENSG00000007866.22	TEAD3	2986	70	4	0.4000	3	0.0000	false	low total support (70)
ENSG00000174827.14	PDZK1	2065	190	45	4.5000	10	0.0000	false	low anchor sum (45)
ENSG00000080618.17	CPB2	1724	114	63	6.3000	10	0.0000	false	low anchor sum (63)
ENSG00000171819.5	ANGPTL7	2224	6	0	0.0000	0	0.0000	false	low total support (6)
ENSG00000273520.6	SPDYE8	2900	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000183801.8	OLFML1	1620	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000205669.4	ACOT6	1004	18	12	1.2000	4	0.0000	false	low total support (18)
ENSG00000046889.19	PREX2	10824	825	9	0.9000	3	0.0000	false	low anchor sum (9)
ENSG00000240045.2	STRIT1	783	5	5	0.5000	3	0.0000	false	low total support (5)
ENSG00000177535.10	OR2B11	6349	47	6	0.6000	3	0.0000	false	low total support (47)
ENSG00000176979.14	TRIM60	1847	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000272674.4	PCDHB16	3840	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000158089.15	GALNT14	2447	107	22	2.2000	9	0.0000	false	low anchor sum (22)
ENSG00000160882.13	CYP11B1	2562	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000185271.9	KLHL33	5404	173	6	0.6000	4	0.0000	false	low anchor sum (6)
ENSG00000104327.7	CALB1	636	24	24	2.4000	5	0.0000	false	low total support (24)
ENSG00000233932.6	CTXN2	2900	8	0	0.0000	0	0.0000	false	low total support (8)
ENSG00000196136.18	SERPINA3	1581	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000229665.8	PRR20C	1847	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000042781.14	USH2A	18938	34	6	0.6000	3	0.0000	false	low total support (34)
ENSG00000145365.12	TIFA	4163	7249	42	4.2000	9	0.0000	false	low anchor sum (42)
ENSG00000008323.16	PLEKHG6	2963	112	21	2.1000	8	0.0000	false	low anchor sum (21)
ENSG00000128512.24	DOCK4	4815	72	9	0.9000	3	0.0000	false	low total support (72)
ENSG00000171481.5	OR1L3	975	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000155380.13	SLC16A1	3764	1147	36	3.6000	6	0.0000	false	low anchor sum (36)
ENSG00000164363.10	SLC6A18	2095	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000151025.11	GPR158	7023	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000174808.12	BTC	2653	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000112175.8	BMP5	3970	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000205718.10	MBD3L4	774	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000112379.9	ARFGEF3	14859	10	0	0.0000	0	0.0000	false	low total support (10)
ENSG00000151914.22	DST	9180	1380	8	0.8000	2	0.0000	false	low anchor sum (8)
ENSG00000196832.5	OR11G2	4413	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000186886.8	OR5D3P	3685	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000183206.18	POTEC	6642	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000145040.4	UCN2	1498	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000168131.4	OR2B2	1212	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000079102.18	RUNX1T1	976	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000197870.14	PRB3	1227	22	10	1.0000	3	0.0000	false	low total support (22)
ENSG00000280314.4	OR8K3	2438	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000135549.16	PKIB	1561	64	8	0.8000	6	0.0000	false	low total support (64)
ENSG00000196208.14	GREB1	2448	18	0	0.0000	0	0.0000	false	low total support (18)
ENSG00000162438.12	CTRC	3482	26	6	0.6000	4	0.0000	false	low total support (26)
ENSG00000258986.7	TMEM179	1645	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000169035.12	KLK7	1912	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000005243.10	COPZ2	746	31	0	0.0000	0	0.0000	false	low total support (31)
ENSG00000129151.9	BBOX1	1724	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000168539.4	CHRM1	2123	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000161594.7	KLHL10	641	57	12	1.2000	4	0.0000	false	low total support (57)
ENSG00000106538.10	RARRES2	685	22	14	1.4000	5	0.0000	false	low total support (22)
ENSG00000179965.12	ZNF771	2069	865	74	7.4000	10	0.0000	false	low anchor sum (74)
ENSG00000181218.6	H2AC25	895	66	52	5.2000	10	0.0000	false	low total support (66)
ENSG00000127249.15	ATP13A4	4016	146	40	4.0000	8	0.0000	false	low anchor sum (40)
ENSG00000127083.8	OMD	4324	29	0	0.0000	0	0.0000	false	low total support (29)
ENSG00000011347.10	SYT7	1887	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000186191.9	BPIFB4	2525	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000181693.9	OR8H1	2927	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000138135.7	CH25H	1689	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000255151.2	GLYATL1B	909	49	43	4.3000	9	0.0000	false	low total support (49)
ENSG00000206190.13	ATP10A	2999	193	24	2.4000	6	0.0000	false	low anchor sum (24)
ENSG00000164825.4	DEFB1	375	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000115109.14	EPB41L5	3167	590	78	7.8000	10	0.0000	false	low anchor sum (78)
ENSG00000271271.6	UGT2A2	2568	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000196600.13	SLC22A25	8192	9	0	0.0000	0	0.0000	false	low total support (9)
ENSG00000144824.21	PHLDB2	5474	150	14	1.4000	5	0.0000	false	low anchor sum (14)
ENSG00000090659.18	CD209	1143	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000136383.7	ALPK3	10238	263	10	1.0000	6	0.0000	false	low anchor sum (10)
ENSG00000227877.7	MRLN	520	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000185149.6	NPY2R	3619	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000257411.2	ENSG00000257411	489	15794	15794	1579.4000	9	0.0000	false	too short (489)
ENSG00000154240.18	CEP112	2847	26	0	0.0000	0	0.0000	false	low total support (26)
ENSG00000198417.7	MT1F	425	813	813	81.3000	9	0.0000	false	too short (425)
ENSG00000258724.1	PINX1	1753	527	17	1.7000	7	0.0000	false	low anchor sum (17)
ENSG00000185974.7	GRK1	4233	6	6	0.6000	4	0.0000	false	low total support (6)
ENSG00000137269.15	LRRC1	3159	1671	78	7.8000	9	0.0000	false	low anchor sum (78)
ENSG00000067798.16	NAV3	6266	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000173572.12	NLRP13	3533	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000036530.9	CYP46A1	1597	1	0	0.0000	0	0.0000	false	low total support (1)
ENSG00000111727.12	HCFC2	5660	3119	92	9.2000	10	0.0000	false	low anchor sum (92)
ENSG00000230522.5	MBD3L2	793	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000127377.10	CRYGN	872	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000182791.5	CCDC87	2888	52	0	0.0000	0	0.0000	false	low total support (52)
ENSG00000164794.9	KCNV1	6912	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000142224.18	IL19	1347	2	0	0.0000	0	0.0000	false	low total support (2)
ENSG00000183318.12	SPDYE4	1271	153	33	3.3000	8	0.0000	false	low anchor sum (33)
ENSG00000258417.3	ENSG00000258417	2413	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000186838.15	SELENOV	1667	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000136875.13	PRPF4	4020	9761	66	6.6000	10	0.0000	false	low anchor sum (66)
ENSG00000131634.14	TMEM204	1833	177	52	5.2000	10	0.0000	false	low anchor sum (52)
ENSG00000114113.6	RBP2	489	5	5	0.5000	3	0.0000	false	low total support (5)
ENSG00000172421.10	EFCAB3	1546	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000119042.18	SATB2	3515	659	61	6.1000	10	0.0000	false	low anchor sum (61)
ENSG00000069248.12	NUP133	5208	15646	58	5.8000	10	0.0000	false	low anchor sum (58)
ENSG00000273983.2	H3C8	496	22	22	2.2000	8	0.0000	false	low total support (22)
ENSG00000166220.14	TBATA	1563	4	4	0.4000	3	0.0000	false	low total support (4)
ENSG00000111181.13	SLC6A12	3165	26	0	0.0000	0	0.0000	false	low total support (26)
ENSG00000138435.16	CHRNA1	1862	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000131668.14	BARX1	1511	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000182308.7	DCAF4L1	4710	172	7	0.7000	2	0.0000	false	low anchor sum (7)
ENSG00000163825.5	RTP3	1578	20	10	1.0000	6	0.0000	false	low total support (20)
ENSG00000184650.11	ODF4	1180	2	1	0.1000	1	0.0000	false	low total support (2)
ENSG00000196407.12	THEM5	1161	188	50	5.0000	10	0.0000	false	low anchor sum (50)
ENSG00000138347.17	MYPN	1590	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000106410.15	NOBOX	1980	6	0	0.0000	0	0.0000	false	low total support (6)
ENSG00000138669.10	PRKG2	3852	76	0	0.0000	0	0.0000	false	low total support (76)
ENSG00000006837.12	CDKL3	1775	283	21	2.1000	9	0.0000	false	low anchor sum (21)
ENSG00000171224.9	FAM241B	1073	24	24	2.4000	6	0.0000	false	low total support (24)
ENSG00000104059.5	ENTREP2	4963	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000018869.18	ZNF582	2824	548	88	8.8000	10	0.0000	false	low anchor sum (88)
ENSG00000229924.3	FAM90A26	2492	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000197616.13	MYH6	5940	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000182083.8	OR6B2	939	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000138685.18	FGF2	6652	1216	19	1.9000	4	0.0000	false	low anchor sum (19)
ENSG00000146453.13	PNLDC1	1940	34	34	3.4000	5	0.0000	false	low total support (34)
ENSG00000127954.13	STEAP4	2332	297	54	5.4000	10	0.0000	false	low anchor sum (54)
ENSG00000149256.16	TENM4	524	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000221986.7	MYBPHL	1342	35	5	0.5000	3	0.0000	false	low total support (35)
ENSG00000105392.17	CRX	4193	5	0	0.0000	0	0.0000	false	low total support (5)
ENSG00000111796.4	KLRB1	1478	1152	45	4.5000	8	0.0000	false	low anchor sum (45)
ENSG00000108255.8	CRYBA1	798	21	21	2.1000	7	0.0000	false	low total support (21)
ENSG00000174038.13	SPATA31G1	3184	466	88	8.8000	10	0.0000	false	low anchor sum (88)
ENSG00000182010.11	RTKN2	2383	109	0	0.0000	0	0.0000	false	low anchor sum (0)
ENSG00000141255.13	SPATA22	1216	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000157680.17	DGKI	4163	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000183421.12	RIPK4	4016	6	0	0.0000	0	0.0000	false	low total support (6)
ENSG00000177301.16	KCNA2	10916	32	4	0.4000	2	0.0000	false	low total support (32)
ENSG00000148604.15	RGR	2139	13	0	0.0000	0	0.0000	false	low total support (13)
ENSG00000181609.5	OR52D1	1065	33	15	1.5000	6	0.0000	false	low total support (33)
ENSG00000180543.5	TSPYL5	4441	121	24	2.4000	6	0.0000	false	low anchor sum (24)
ENSG00000137819.14	PAQR5	4943	44	1	0.1000	1	0.0000	false	low total support (44)
ENSG00000167693.17	NXN	2681	69	11	1.1000	5	0.0000	false	low total support (69)
ENSG00000188425.4	NANOS2	1565	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000169344.16	UMOD	559	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000187773.9	DIPK1C	3035	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000145354.12	CISD2	5878	8537	32	3.2000	10	0.0000	false	low anchor sum (32)
ENSG00000154175.19	ABI3BP	566	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000196171.3	OR6K2	975	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000161180.11	CCDC116	1913	78	15	1.5000	6	0.0000	false	low total support (78)
ENSG00000204688.10	OR2H1	3024	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000130182.8	ZSCAN10	2247	25	12	1.2000	6	0.0000	false	low total support (25)
ENSG00000162571.14	TTLL10	2288	528	78	7.8000	9	0.0000	false	low anchor sum (78)
ENSG00000197786.3	OR5B17	946	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000168542.18	COL3A1	5391	3	0	0.0000	0	0.0000	false	low total support (3)
ENSG00000106484.16	MEST	2337	471	84	8.4000	8	0.0000	false	low anchor sum (84)
ENSG00000184160.8	ADRA2C	2142	16	6	0.6000	4	0.0000	false	low total support (16)
ENSG00000167476.10	JSRP1	1138	94	82	8.2000	8	0.0000	false	low total support (94)
ENSG00000139263.12	LRIG3	3667	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000283873.2	SSU72L4	1102	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000215568.9	GAB4	2630	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000234602.9	MCIDAS	2137	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000249961.10	TERB1	1420	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000173218.15	VANGL1	8647	4071	18	1.8000	7	0.0000	false	low anchor sum (18)
ENSG00000174672.16	BRSK2	3163	65	1	0.1000	1	0.0000	false	low total support (65)
ENSG00000152433.15	ZNF547	602	15	13	1.3000	3	0.0000	false	low total support (15)
ENSG00000166402.9	TUB	6420	42	0	0.0000	0	0.0000	false	low total support (42)
ENSG00000107779.16	BMPR1A	6157	103	0	0.0000	0	0.0000	false	low anchor sum (0)
ENSG00000155980.13	KIF5A	629	3	0	0.0000	0	0.0000	false	low total support (3)
ENSG00000204704.3	OR2W1	963	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000254706.3	ENSG00000254706	702	124	95	9.5000	10	0.0000	false	low anchor sum (95)
ENSG00000102683.8	SGCG	1594	7	5	0.5000	3	0.0000	false	low total support (7)
ENSG00000244355.8	LY6G6D	525	81	75	7.5000	10	0.0000	false	low total support (81)
ENSG00000162415.7	ZSWIM5	5868	115	0	0.0000	0	0.0000	false	low anchor sum (0)
ENSG00000183598.4	H3C13	469	194	194	19.4000	10	0.0000	false	too short (469)
ENSG00000155393.14	HEATR3	4416	5271	18	1.8000	6	0.0000	false	low anchor sum (18)
ENSG00000106078.19	COBL	3785	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000163046.16	ANKRD30BL	1564	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000250374.5	TRIM75	1838	6	6	0.6000	3	0.0000	false	low total support (6)
ENSG00000153246.13	PLA2R1	14376	121	5	0.5000	3	0.0000	false	low anchor sum (5)
ENSG00000058404.21	CAMK2B	1652	9	0	0.0000	0	0.0000	false	low total support (9)
ENSG00000198783.6	ZNF830	2238	5048	57	5.7000	10	0.0000	false	low anchor sum (57)
ENSG00000152049.7	KCNE4	2915	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000126266.4	FFAR1	5597	360	0	0.0000	0	0.0000	false	low anchor sum (0)
ENSG00000166342.19	NETO1	1849	4	0	0.0000	0	0.0000	false	low total support (4)
ENSG00000187583.11	PLEKHN1	2455	9	4	0.4000	3	0.0000	false	low total support (9)
ENSG00000178409.14	BEND3	6654	520	64	6.4000	8	0.0000	false	low anchor sum (64)
ENSG00000176695.8	OR4F17	2586	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000138744.16	NAAA	1425	2478	40	4.0000	8	0.0000	false	low anchor sum (40)
ENSG00000138759.20	FRAS1	7217	3	0	0.0000	0	0.0000	false	low total support (3)
ENSG00000283128.3	ENSG00000283128	3539	1541	0	0.0000	0	0.0000	false	low anchor sum (0)
ENSG00000146955.11	RAB19	2661	60	6	0.6000	4	0.0000	false	low total support (60)
ENSG00000148734.8	NPFFR1	9249	6	0	0.0000	0	0.0000	false	low total support (6)
ENSG00000118200.15	CAMSAP2	7161	207	0	0.0000	0	0.0000	false	low anchor sum (0)
ENSG00000235780.3	USP17L27	1593	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000039987.7	BEST2	2011	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000227059.7	ANHX	1806	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000158517.16	NCF1	489	2910	2910	291.0000	9	0.0000	false	too short (489)
ENSG00000115616.3	SLC9A2	5601	15	0	0.0000	0	0.0000	false	low total support (15)
ENSG00000163637.13	PRICKLE2	8032	30	6	0.6000	4	0.0000	false	low total support (30)
ENSG00000111713.3	GYS2	3214	59	11	1.1000	5	0.0000	false	low total support (59)
ENSG00000198515.16	CNGA1	2746	12	0	0.0000	0	0.0000	false	low total support (12)
ENSG00000188133.6	TMEM215	5342	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000188694.6	KRTAP24-1	1642	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000105982.17	RNF32	1842	641	79	7.9000	9	0.0000	false	low anchor sum (79)
ENSG00000182521.6	TBPL2	1368	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000105705.16	SUGP1	2566	9594	7	0.7000	4	0.0000	false	low anchor sum (7)
ENSG00000277258.5	PCGF2	1534	7	0	0.0000	0	0.0000	false	low total support (7)
ENSG00000131914.11	LIN28A	3975	23	0	0.0000	0	0.0000	false	low total support (23)
ENSG00000160801.14	PTH1R	2070	67	34	3.4000	8	0.0000	false	low total support (67)
ENSG00000009950.16	MLXIPL	3215	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000105538.10	RASIP1	3199	117	25	2.5000	6	0.0000	false	low anchor sum (25)
ENSG00000170153.11	RNF150	3908	45	12	1.2000	3	0.0000	false	low total support (45)
ENSG00000176547.11	OR4C3	1036	0	0	0.0000	0	0.0000	false	low total support (0)
ENSG00000261701.9	HPR	1242	1	0	0.0000	0	0.0000	false	low total support (1)
ENSG00000173918.15	C1QTNF1	2624	0	0	0.0000	0	0.0000	false	low total support (0)
